Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
158,8e-09,1.5e-07,0.005,4,0.001120576820376,6.47718832710525e-08,0.9549180327868853,0.9366666666666666
159,8e-09,1.5e-07,0.006,4,0.001120576820376,6.727495331012978e-08,0.952682563338301,0.9266666666666666
160,8e-09,1.5e-07,0.007,4,0.001120576820376,6.997925922621617e-08,0.9534277198211624,0.9466666666666668
161,8e-09,1.5e-07,0.008,4,0.001120576820376,7.291008511021153e-08,0.9530551415797316,0.9366666666666666
162,8e-09,2e-07,0.002,4,0.002134218041574023,5.1661591738151615e-08,0.10022354694485842,0.1
163,8e-09,2e-07,0.003,4,0.002134218041574,5.3450615345696684e-08,0.9530551415797316,0.9266666666666666
164,8e-09,2e-07,0.004,4,0.002134218041574,5.536799029299917e-08,0.9519374068554396,0.9366666666666666
165,8e-09,2e-07,0.005,4,0.002134218041574,5.742804311811888e-08,0.9519374068554396,0.9333333333333332
166,8e-09,2e-07,0.006,4,0.002134218041574,5.964731492051904e-08,0.948956780923994,0.9433333333333334
167,8e-09,2e-07,0.007,4,0.002134218041574,6.204500646367971e-08,0.952682563338301,0.9333333333333332
168,8e-09,2e-07,0.008,4,0.002134218041574,6.464353512670231e-08,0.9515648286140088,0.9366666666666666
169,8e-09,2.25e-07,0.002,4,0.002656124476411973,5.110869424454592e-08,0.10022354694485842,0.1
170,8e-09,2.25e-07,0.003,4,0.0026561244764119,5.287857119719063e-08,0.9470938897168404,0.93
171,8e-09,2.25e-07,0.004,4,0.0026561244764119,5.477542583594284e-08,0.9511922503725784,0.93
172,8e-09,2.25e-07,0.005,4,0.0026561244764119,5.681343137205377e-08,0.9519374068554396,0.9366666666666666
173,8e-09,2.25e-07,0.006,4,0.0026561244764119,5.900895187729306e-08,0.9523099850968704,0.9266666666666666
174,8e-09,2.25e-07,0.007,4,0.0026561244764119,6.138098262294342e-08,0.9504470938897168,0.93
175,8e-09,2.25e-07,0.008,4,0.0026561244764119,6.395170107074602e-08,0.9515648286140088,0.93
176,8e-09,2.5e-07,0.002,4,0.0031782898060044844,5.12567303410106e-08,0.10022354694485842,0.1
177,8e-09,2.5e-07,0.003,4,0.0031782898060044844,5.3031733734061694e-08,0.10022354694485842,0.1
178,8e-09,2.5e-07,0.004,4,0.0031782898060044,5.493408260350073e-08,0.9515648286140088,0.9466666666666668
179,8e-09,2.5e-07,0.005,4,0.0031782898060044,5.6977991213219735e-08,0.9508196721311476,0.9266666666666666
180,8e-09,2.5e-07,0.006,4,0.0031782898060044,5.91798710334466e-08,0.9523099850968704,0.93
181,8e-09,2.5e-07,0.007,4,0.0031782898060044,6.155877235517937e-08,0.9530551415797316,0.93
