Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
78,6e-09,8e-08,0.002,4,0.00041891726895513647,2.8321331137341565e-12,0.948956780923994,0.9366666666666666
79,6e-09,8e-08,0.003,4,0.00041891726895513647,1.7348675826182035e-12,0.9497019374068555,0.9366666666666666
80,6e-09,8e-08,0.004,4,0.00041891726895513647,1.2504142167189979e-12,0.9482116244411326,0.93
81,6e-09,8e-08,0.005,4,0.00041891726895513647,9.774625391067929e-13,0.9482116244411326,0.9333333333333333
82,6e-09,8e-08,0.006,4,0.00041891726895513647,8.023240245548329e-13,0.9493293591654247,0.9233333333333333
83,6e-09,8e-08,0.007,4,0.00041891726895513647,6.804103429701844e-13,0.9485842026825634,0.9366666666666666
84,6e-09,8e-08,0.008,4,0.00041891726895513647,5.906592655701351e-13,0.9463487332339792,0.9233333333333333
85,6e-09,8.5e-08,0.002,4,0.0004729183231563844,3.3102734316075136e-12,0.9467213114754098,0.9333333333333333
86,6e-09,8.5e-08,0.003,4,0.0004729183231563844,2.0003539850219474e-12,0.9478390461997019,0.9333333333333333
87,6e-09,8.5e-08,0.004,4,0.0004729183231563844,1.4332126006432153e-12,0.9444858420268256,0.93
88,6e-09,8.5e-08,0.005,4,0.0004729183231563844,1.1166261763305702e-12,0.9444858420268256,0.94
89,6e-09,8.5e-08,0.006,4,0.0004729183231563844,9.145980100002602e-13,0.9448584202682563,0.94
90,6e-09,8.5e-08,0.007,4,0.0004729183231563844,7.744744363601423e-13,0.948956780923994,0.92
91,6e-09,8.5e-08,0.008,4,0.0004729183231563844,6.715827089138011e-13,0.9452309985096871,0.93
92,6e-09,9e-08,0.002,4,0.0005301921685213446,3.855784426816114e-12,0.9478390461997019,0.93
93,6e-09,9e-08,0.003,4,0.0005301921685213446,2.294616639722458e-12,0.9478390461997019,0.93
94,6e-09,9e-08,0.004,4,0.0005301921685213446,1.633307209584764e-12,0.9470938897168405,0.9433333333333334
95,6e-09,9e-08,0.005,4,0.0005301921685213446,1.2678983886322868e-12,0.9500745156482862,0.93
96,6e-09,9e-08,0.006,4,0.0005301921685213446,1.0360989492926537e-12,0.9478390461997019,0.94
97,6e-09,9e-08,0.007,4,0.0005301921685213446,8.759552516311026e-13,0.9467213114754098,0.9366666666666666
98,6e-09,9e-08,0.008,4,0.0005301921685213446,7.586891490227164e-13,0.9504470938897168,0.9433333333333334
99,6e-09,9.5e-08,0.002,4,0.0005907388050500167,4.480680737968219e-12,0.9474664679582713,0.92
100,6e-09,9.5e-08,0.003,4,0.0005907388050500167,2.6209069835242806e-12,0.9448584202682563,0.9266666666666666
101,6e-09,9.5e-08,0.004,4,0.0005907388050500167,1.852146001700261e-12,0.9467213114754098,0.9233333333333333
102,6e-09,9.5e-08,0.005,4,0.0005907388050500167,1.4320878740888684e-12,0.9407600596125186,0.9333333333333333
103,6e-09,9.5e-08,0.006,4,0.0005907388050500167,1.1673404672848028e-12,0.9429955290611028,0.9266666666666666
104,6e-09,9.5e-08,0.007,4,0.0005907388050500167,9.85207077526155e-13,0.948956780923994,0.9366666666666666
105,6e-09,9.5e-08,0.008,4,0.0005907388050500167,8.522373992271021e-13,0.9452309985096871,0.92
106,6e-09,1e-07,0.002,4,0.0006545582327424006,5.200239880216679e-12,0.9474664679582713,0.92
107,6e-09,1e-07,0.003,4,0.0006545582327424006,2.9830712628533734e-12,0.948956780923994,0.93
108,6e-09,1e-07,0.004,4,0.0006545582327424006,2.0913889469185416e-12,0.9474664679582713,0.94
109,6e-09,1e-07,0.005,4,0.0006545582327424006,1.6101055564294743e-12,0.9478390461997019,0.9366666666666666
110,6e-09,1e-07,0.006,4,0.0006545582327424006,1.3088946132494655e-12,0.9448584202682563,0.9233333333333333
