Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
72,5e-09,6.999999999999999e-08,0.001,4,0.0008966733378240456,7.470768048707126e-09,0.5227272727272727,0.31333333333333335
73,5e-09,7.25e-08,0.001,4,0.0009618651493750286,2.1713785162196264e-08,0.6017138599105812,0.34
74,5e-09,7.5e-08,0.001,4,0.0010293443929102566,-3.0198054928175614e-08,0.10022354694485842,0.1
75,5e-09,7.75e-08,0.001,4,0.0010991110684297296,-9.546909817231898e-09,0.10022354694485842,0.1
76,5e-09,8e-08,0.001,4,0.0011711651759334476,-5.8904182928296265e-09,0.10022354694485842,0.1
77,5e-09,8.25e-08,0.001,4,0.0012455067154214109,-4.367431419439457e-09,0.10022354694485842,0.1
78,5e-09,8.500000000000001e-08,0.001,4,0.0013221356868936187,-3.533300581401327e-09,0.10022354694485842,0.1
79,5e-09,8.75e-08,0.001,4,0.0014010520903500715,-3.007439467253306e-09,0.10022354694485842,0.1
80,5e-09,9e-08,0.001,4,0.0014822559257907696,-2.6459949993941368e-09,0.10022354694485842,0.1
81,5e-09,9.25e-08,0.001,4,0.0015657471932157129,-2.3825533300690356e-09,0.10022354694485842,0.1
82,5e-09,9.499999999999999e-08,0.001,4,0.0016515258926249007,-2.1822128243029185e-09,0.10022354694485842,0.1
83,5e-09,9.749999999999999e-08,0.001,4,0.0017395920240183336,-2.0248767113095805e-09,0.10022354694485842,0.1
84,5e-09,1e-07,0.001,4,0.0018299455873960115,-1.898156221634733e-09,0.10022354694485842,0.1
85,5.999999999999999e-09,5e-08,0.001,4,0.0005489836762188035,1.0478776247785854e-09,0.8945603576751118,0.83
86,5.999999999999999e-09,5.25e-08,0.001,4,0.0006052545030312309,1.319970548864057e-09,0.8837555886736215,0.84
87,5.999999999999999e-09,5.4999999999999996e-08,0.001,4,0.0006642702482247521,1.7033283259449701e-09,0.8245156482861401,0.76
88,5.999999999999999e-09,5.75e-08,0.001,4,0.0007260309117993676,2.2813763972518284e-09,0.7678837555886736,0.6966666666666667
89,5.999999999999999e-09,6e-08,0.001,4,0.0007905364937550769,3.2490541598617806e-09,0.5286885245901639,0.35333333333333333
90,5.999999999999999e-09,6.25e-08,0.001,4,0.0008577869940918806,5.192584082349508e-09,0.4906855439642325,0.23666666666666666
91,5.999999999999999e-09,6.5e-08,0.001,4,0.0009277824128097778,1.1059781777609628e-08,0.5242175856929955,0.27
92,5.999999999999999e-09,6.75e-08,0.001,4,0.0010005227499087694,-1.6476933883649669e-06,0.10022354694485842,0.1
93,5.999999999999999e-09,6.999999999999999e-08,0.001,4,0.0010760080053888546,-1.218707722821315e-08,0.10022354694485842,0.1
94,5.999999999999999e-09,7.25e-08,0.001,4,0.0011542381792500342,-6.442388967681428e-09,0.10022354694485842,0.1
95,5.999999999999999e-09,7.5e-08,0.001,4,0.0012352132714923078,-4.520885662526264e-09,0.10022354694485842,0.1
96,5.999999999999999e-09,7.75e-08,0.001,4,0.0013189332821156754,-3.560134304872998e-09,0.10022354694485842,0.1
97,5.999999999999999e-09,8e-08,0.001,4,0.001405398211120137,-2.9844270322593926e-09,0.10022354694485842,0.1
98,5.999999999999999e-09,8.25e-08,0.001,4,0.0014946080585056926,-2.6014143300154344e-09,0.10022354694485842,0.1
99,5.999999999999999e-09,8.500000000000001e-08,0.001,4,0.0015865628242723424,-2.328553047056802e-09,0.10022354694485842,0.1
100,5.999999999999999e-09,8.75e-08,0.001,4,0.0016812625084200855,-2.1245376694638306e-09,0.10022354694485842,0.1
101,5.999999999999999e-09,9e-08,0.001,4,0.0017787071109489233,-1.9664082941514545e-09,0.10022354694485842,0.1
102,5.999999999999999e-09,9.25e-08,0.001,4,0.0018788966318588549,-1.840384150280518e-09,0.10022354694485842,0.1
103,5.999999999999999e-09,9.499999999999999e-08,0.001,4,0.00198183107114988,-1.7376938253783483e-09,0.10022354694485842,0.1
104,5.999999999999999e-09,9.749999999999999e-08,0.001,4,0.002087510428822,-1.6524891630811114e-09,0.10022354694485842,0.1
105,5.999999999999999e-09,1e-07,0.001,4,0.002195934704875214,-1.5807214630485123e-09,0.10022354694485842,0.1
106,7e-09,5e-08,0.001,4,0.000640480955588604,1.5336551475864844e-09,0.8491058122205664,0.79
107,7e-09,5.25e-08,0.001,4,0.0007061302535364361,2.0685848384422443e-09,0.812220566318927,0.7433333333333333
108,7e-09,5.4999999999999996e-08,0.001,4,0.000774981956262211,2.964951836702063e-09,0.5286885245901639,0.33
109,7e-09,5.75e-08,0.001,4,0.0008470360637659291,4.767121788636967e-09,0.5156482861400894,0.30333333333333334
110,7e-09,6e-08,0.001,4,0.0009222925760475898,1.0217616481207849e-08,0.5,0.22333333333333333
111,7e-09,6.25e-08,0.001,4,0.001000751493107194,-1.1464223437285515e-06,0.10022354694485842,0.1
112,7e-09,6.5e-08,0.001,4,0.0010824128149447409,-1.1306848511270822e-08,0.10022354694485842,0.1
113,7e-09,6.75e-08,0.001,4,0.0011672765415602312,-6.007338629091288e-09,0.10022354694485842,0.1
114,7e-09,6.999999999999999e-08,0.001,4,0.0012553426729536637,-4.232356951574867e-09,0.10022354694485842,0.1
115,7e-09,7.25e-08,0.001,4,0.0013466112091250401,-3.344591013241289e-09,0.10022354694485842,0.1
116,7e-09,7.5e-08,0.001,4,0.0014410821500743592,-2.812630310031603e-09,0.10022354694485842,0.1
117,7e-09,7.75e-08,0.001,4,0.0015387554958016215,-2.4587892195741995e-09,0.10022354694485842,0.1
118,7e-09,8e-08,0.001,4,0.0016396312463068266,-2.2067844323261735e-09,0.10022354694485842,0.1
119,7e-09,8.25e-08,0.001,4,0.001743709401589975,-2.018432517393937e-09,0.10022354694485842,0.1
120,7e-09,8.500000000000001e-08,0.001,4,0.0018509899616510662,-1.8725051593043987e-09,0.10022354694485842,0.1
121,7e-09,8.75e-08,0.001,4,0.0019614729264901,-1.7562593728820176e-09,0.10022354694485842,0.1
122,7e-09,9e-08,0.001,4,0.0020751582961070773,-1.661583677275439e-09,0.10022354694485842,0.1
123,7e-09,9.25e-08,0.001,4,0.0021920460705019975,-1.5830696896202445e-09,0.10022354694485842,0.1
