Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
233,1.2999999999999999e-08,5.25e-08,0.003,4,0.001311384756567667,6.685637457661124e-10,0.10022354694485842,0.1
234,1.2999999999999999e-08,5.4999999999999996e-08,0.003,4,0.001439252204486963,7.938666719214767e-10,0.10022354694485842,0.1
235,1.2999999999999999e-08,5.75e-08,0.003,4,0.0015730669755652966,9.490454713045377e-10,0.10022354694485842,0.1
236,1.2999999999999999e-08,6e-08,0.003,4,0.0017128290698026668,1.1455688575615947e-09,0.10022354694485842,0.1
237,1.2999999999999999e-08,6.25e-08,0.003,4,0.0018585384871990746,1.4016955123617854e-09,0.10022354694485842,0.1
238,1.2999999999999999e-08,6.5e-08,0.003,4,0.002010195227754519,1.7483649476361028e-09,0.10022354694485842,0.1
239,1.2999999999999999e-08,6.75e-08,0.003,4,0.0021677992914690006,2.242509984877869e-09,0.10022354694485842,0.1
240,1.2999999999999999e-08,6.999999999999999e-08,0.003,4,0.0023313506783425187,3.0015984515926283e-09,0.10022354694485842,0.1
241,1.2999999999999999e-08,7.25e-08,0.003,4,0.002500849388375074,4.313197318371243e-09,0.10022354694485842,0.1
242,1.2999999999999999e-08,7.5e-08,0.003,4,0.0026762954215666674,7.1175185176227885e-09,0.10022354694485842,0.1
243,1.2999999999999999e-08,7.75e-08,0.003,4,0.002857688777917297,1.728698192374072e-08,0.10022354694485842,0.1
244,1.2999999999999999e-08,8e-08,0.003,4,0.003045029457426964,-5.8215439551490565e-08,0.10022354694485842,0.1
245,1.2999999999999999e-08,8.25e-08,0.003,4,0.003238317460095668,-1.1697874464084595e-08,0.10022354694485842,0.1
246,1.2999999999999999e-08,8.500000000000001e-08,0.003,4,0.0034375527859234084,-6.763357109501975e-09,0.10022354694485842,0.1
247,1.2999999999999999e-08,8.75e-08,0.003,4,0.0036427354349101854,-4.879089483047791e-09,0.10022354694485842,0.1
248,1.2999999999999999e-08,9e-08,0.003,4,0.003853865407056001,-3.88553227425207e-09,0.10022354694485842,0.1
249,1.2999999999999999e-08,9.25e-08,0.003,4,0.004070942702360853,-3.2724434520398156e-09,0.10022354694485842,0.1
250,1.2999999999999999e-08,9.499999999999999e-08,0.003,4,0.00429396732082474,-2.8567933300646993e-09,0.10022354694485842,0.1
251,1.2999999999999999e-08,9.749999999999999e-08,0.003,4,0.004522939262447667,-2.5567105831490134e-09,0.10022354694485842,0.1
252,1.2999999999999999e-08,1e-07,0.003,4,0.00475785852722963,-2.330080905500211e-09,0.10022354694485842,0.1
253,1.3999999999999998e-08,5e-08,0.003,4,0.001280961911177208,6.414962375784221e-10,0.10022354694485842,0.1
254,1.3999999999999998e-08,5.25e-08,0.003,4,0.0014122605070728722,7.657358209194526e-10,0.10022354694485842,0.1
255,1.3999999999999998e-08,5.4999999999999996e-08,0.003,4,0.001549963912524422,9.202083559630021e-10,0.10022354694485842,0.1
256,1.3999999999999998e-08,5.75e-08,0.003,4,0.0016940721275318581,1.1167503637378779e-09,0.10022354694485842,0.1
257,1.3999999999999998e-08,6e-08,0.003,4,0.0018445851520951797,1.374371563820787e-09,0.10022354694485842,0.1
258,1.3999999999999998e-08,6.25e-08,0.003,4,0.002001502986214388,1.725650607564367e-09,0.10022354694485842,0.1
259,1.3999999999999998e-08,6.5e-08,0.003,4,0.0021648256298894817,2.231460273006873e-09,0.10022354694485842,0.1
260,1.3999999999999998e-08,6.75e-08,0.003,4,0.0023345530831204624,3.020186296955917e-09,0.10022354694485842,0.1
261,1.3999999999999998e-08,6.999999999999999e-08,0.003,4,0.0025106853459073274,4.417204054160493e-09,0.10022354694485842,0.1
262,1.3999999999999998e-08,7.25e-08,0.003,4,0.0026932224182500803,7.557740878688634e-09,0.10022354694485842,0.1
263,1.3999999999999998e-08,7.5e-08,0.003,4,0.0028821643001487184,2.105645447141728e-08,0.10022354694485842,0.1
264,1.3999999999999998e-08,7.75e-08,0.003,4,0.003077510991603243,-3.418060271616909e-08,0.10022354694485842,0.1
265,1.3999999999999998e-08,8e-08,0.003,4,0.0032792624926136532,-1.0108971409433617e-08,0.10022354694485842,0.1
266,1.3999999999999998e-08,8.25e-08,0.003,4,0.00348741880317995,-6.1594966376649655e-09,0.10022354694485842,0.1
267,1.3999999999999998e-08,8.500000000000001e-08,0.003,4,0.0037019799233021324,-4.539967713640833e-09,0.10022354694485842,0.1
268,1.3999999999999998e-08,8.75e-08,0.003,4,0.0039229458529802,-3.6591438890332538e-09,0.10022354694485842,0.1
269,1.3999999999999998e-08,9e-08,0.003,4,0.004150316592214155,-3.1060413931092916e-09,0.10022354694485842,0.1
270,1.3999999999999998e-08,9.25e-08,0.003,4,0.004384092141003995,-2.7268300237204837e-09,0.10022354694485842,0.1
271,1.3999999999999998e-08,9.499999999999999e-08,0.003,4,0.004624272499349721,-2.4509131593977474e-09,0.10022354694485842,0.1
272,1.3999999999999998e-08,9.749999999999999e-08,0.003,4,0.004870857667251333,-2.241341784709262e-09,0.10022354694485842,0.1
273,1.3999999999999998e-08,1e-07,0.003,4,0.005123847644708832,-2.076903150715417e-09,0.10022354694485842,0.1
274,1.5e-08,5e-08,0.003,4,0.0013724591905470089,7.259570871513995e-10,0.10022354694485842,0.1
275,1.5e-08,5.25e-08,0.003,4,0.0015131362575780776,8.760931069694885e-10,0.10022354694485842,0.1
276,1.5e-08,5.4999999999999996e-08,0.003,4,0.0016606756205618804,1.0674374424162326e-09,0.10022354694485842,0.1
277,1.5e-08,5.75e-08,0.003,4,0.0018150772794984194,1.3187075422373371e-09,0.10022354694485842,0.1
278,1.5e-08,6e-08,0.003,4,0.0019763412343876924,1.6620730930224143e-09,0.10022354694485842,0.1
279,1.5e-08,6.25e-08,0.003,4,0.002144467485229701,2.1578752941372554e-09,0.10022354694485842,0.1
280,1.5e-08,6.5e-08,0.003,4,0.002319456032024445,2.934089465245411e-09,0.10022354694485842,0.1
281,1.5e-08,6.75e-08,0.003,4,0.002501306874771924,4.317943866048407e-09,0.10022354694485842,0.1
282,1.5e-08,6.999999999999999e-08,0.003,4,0.0026900200134721366,7.470768048707126e-09,0.10022354694485842,0.1
283,1.5e-08,7.25e-08,0.003,4,0.002885595448125086,2.1713785162196264e-08,0.10022354694485842,0.1
284,1.5e-08,7.5e-08,0.003,4,0.00308803317873077,-3.0198054928175376e-08,0.10022354694485842,0.1
285,1.5e-08,7.75e-08,0.003,4,0.0032973332052891892,-9.546909817231886e-09,0.10022354694485842,0.1
286,1.5e-08,8e-08,0.003,4,0.0035134955278003435,-5.8904182928296174e-09,0.10022354694485842,0.1
287,1.5e-08,8.25e-08,0.003,4,0.003736520146264232,-4.3674314194394604e-09,0.10022354694485842,0.1
288,1.5e-08,8.500000000000001e-08,0.003,4,0.003966407060680856,-3.533300581401327e-09,0.10022354694485842,0.1
289,1.5e-08,8.75e-08,0.003,4,0.004203156271050214,-3.0074394672533075e-09,0.10022354694485842,0.1
290,1.5e-08,9e-08,0.003,4,0.004446767777372309,-2.6459949993941368e-09,0.10022354694485842,0.1
291,1.5e-08,9.25e-08,0.003,4,0.004697241579647138,-2.382553330069036e-09,0.10022354694485842,0.1
292,1.5e-08,9.499999999999999e-08,0.003,4,0.004954577677874701,-2.1822128243029193e-09,0.10022354694485842,0.1
293,1.5e-08,9.749999999999999e-08,0.003,4,0.005218776072055001,-2.02487671130958e-09,0.10022354694485842,0.1
294,1.5e-08,1e-07,0.003,4,0.0054898367621880355,-1.8981562216347327e-09,0.10022354694485842,0.1
295,1.5999999999999998e-08,5e-08,0.003,4,0.001463956469916809,8.204800707691983e-10,0.10022354694485842,0.1
296,1.5999999999999998e-08,5.25e-08,0.003,4,0.0016140120080832825,1.0025145640209187e-09,0.10022354694485842,0.1
297,1.5999999999999998e-08,5.4999999999999996e-08,0.003,4,0.0017713873285993388,1.2412004952096428e-09,0.10022354694485842,0.1
298,1.5999999999999998e-08,5.75e-08,0.003,4,0.0019360824314649803,1.5666041051361247e-09,0.10022354694485842,0.1
299,1.5999999999999998e-08,6e-08,0.003,4,0.0021080973166802052,2.0347758831599947e-09,0.10022354694485842,0.1
300,1.5999999999999998e-08,6.25e-08,0.003,4,0.002287431984245015,2.7635368580655577e-09,0.10022354694485842,0.1
301,1.5999999999999998e-08,6.5e-08,0.003,4,0.0024740864341594076,4.049896189323999e-09,0.10022354694485842,0.1
302,1.5999999999999998e-08,6.75e-08,0.003,4,0.0026680606664233855,6.919590269035955e-09,0.10022354694485842,0.1
303,1.5999999999999998e-08,6.999999999999999e-08,0.003,4,0.0028693546810369458,1.8907485579810997e-08,0.10022354694485842,0.1
304,1.5999999999999998e-08,7.25e-08,0.003,4,0.0030779684780000913,-3.3985096537587175e-08,0.10022354694485842,0.1
305,1.5999999999999998e-08,7.5e-08,0.003,4,0.0032939020573128207,-9.648314511739075e-09,0.10022354694485842,0.1
306,1.5999999999999998e-08,7.75e-08,0.003,4,0.0035171554189751346,-5.85482443363432e-09,0.10022354694485842,0.1
307,1.5999999999999998e-08,8e-08,0.003,4,0.003747728562987032,-4.31486839828005e-09,0.10022354694485842,0.1
308,1.5999999999999998e-08,8.25e-08,0.003,4,0.003985621489348513,-3.4812024833544157e-09,0.10022354694485842,0.1
309,1.5999999999999998e-08,8.500000000000001e-08,0.003,4,0.004230834198059579,-2.9591695429606335e-09,0.10022354694485842,0.1
310,1.5999999999999998e-08,8.75e-08,0.003,4,0.004483366689120229,-2.601951129229888e-09,0.10022354694485842,0.1
311,1.5999999999999998e-08,9e-08,0.003,4,0.004743218962530463,-2.3424192517378358e-09,0.10022354694485842,0.1
312,1.5999999999999998e-08,9.25e-08,0.003,4,0.00501039101829028,-2.1455294567635084e-09,0.10022354694485842,0.1
313,1.5999999999999998e-08,9.499999999999999e-08,0.003,4,0.005284882856399681,-1.9911997210980172e-09,0.10022354694485842,0.1
314,1.5999999999999998e-08,9.749999999999999e-08,0.003,4,0.005566694476858667,-1.8670958200063204e-09,0.10022354694485842,0.1
315,1.5999999999999998e-08,1e-07,0.003,4,0.005855825879667236,-1.7652240120662768e-09,0.10022354694485842,0.1
316,1.7e-08,5e-08,0.003,4,0.0015554537492866102,9.269771892887693e-10,0.10022354694485842,0.1
317,1.7e-08,5.25e-08,0.003,4,0.0017148877585884878,1.1487830958243842e-09,0.10022354694485842,0.1
318,1.7e-08,5.4999999999999996e-08,0.003,4,0.0018820990366367977,1.4493809159077834e-09,0.10022354694485842,0.1
319,1.7e-08,5.75e-08,0.003,4,0.002057087583431542,1.878126431655089e-09,0.10022354694485842,0.1
320,1.7e-08,6e-08,0.003,4,0.0022398533989727186,2.536679696946579e-09,0.10022354694485842,0.1
321,1.7e-08,6.25e-08,0.003,4,0.0024303964832603285,3.6732278021334306e-09,0.10022354694485842,0.1
322,1.7e-08,6.5e-08,0.003,4,0.002628716836294371,6.095115606007014e-09,0.10022354694485842,0.1
323,1.7e-08,6.75e-08,0.003,4,0.0028348144580748478,1.4773928852930466e-08,0.10022354694485842,0.1
324,1.7e-08,6.999999999999999e-08,0.003,4,0.0030486893486017554,-5.3904200097305856e-08,0.10022354694485842,0.1
325,1.7e-08,7.25e-08,0.003,4,0.0032703415078750974,-1.041414862476543e-08,0.10022354694485842,0.1
326,1.7e-08,7.5e-08,0.003,4,0.003499770935894872,-6.028538248215788e-09,0.10022354694485842,0.1
327,1.7e-08,7.75e-08,0.003,4,0.0037369776326610813,-4.365254692769086e-09,0.10022354694485842,0.1
328,1.7e-08,8e-08,0.003,4,0.003981961598173722,-3.49096874051117e-09,0.10022354694485842,0.1
329,1.7e-08,8.25e-08,0.003,4,0.004234722832432797,-2.9525611976475016e-09,0.10022354694485842,0.1
330,1.7e-08,8.500000000000001e-08,0.003,4,0.004495261335438304,-2.588101104183354e-09,0.10022354694485842,0.1
331,1.7e-08,8.75e-08,0.003,4,0.004763577107190243,-2.3253168756202575e-09,0.10022354694485842,0.1
332,1.7e-08,9e-08,0.003,4,0.005039670147688616,-2.127088547310673e-09,0.10022354694485842,0.1
333,1.7e-08,9.25e-08,0.003,4,0.005323540456933423,-1.972394200201593e-09,0.10022354694485842,0.1
334,1.7e-08,9.499999999999999e-08,0.003,4,0.005615188034924661,-1.8484375400540698e-09,0.10022354694485842,0.1
335,1.7e-08,9.749999999999999e-08,0.003,4,0.005914612881662334,-1.7469836540120773e-09,0.10022354694485842,0.1
336,1.7e-08,1e-07,0.003,4,0.006221814997146441,-1.6624932523685356e-09,0.10022354694485842,0.1
337,1.8e-08,5e-08,0.003,4,0.0016469510286564104,1.0478776247785854e-09,0.10022354694485842,0.1
338,1.8e-08,5.25e-08,0.003,4,0.0018157635090936932,1.319970548864058e-09,0.10022354694485842,0.1
339,1.8e-08,5.4999999999999996e-08,0.003,4,0.0019928107446742565,1.7033283259449718e-09,0.10022354694485842,0.1
340,1.8e-08,5.75e-08,0.003,4,0.002178092735398103,2.28137639725183e-09,0.10022354694485842,0.1
341,1.8e-08,6e-08,0.003,4,0.0023716094812652306,3.2490541598617806e-09,0.10022354694485842,0.1
342,1.8e-08,6.25e-08,0.003,4,0.0025733609822756417,5.192584082349508e-09,0.10022354694485842,0.1
343,1.8e-08,6.5e-08,0.003,4,0.002783347238429334,1.105978177760966e-08,0.10022354694485842,0.1
344,1.8e-08,6.75e-08,0.003,4,0.0030015682497263087,-1.6476933883642666e-06,0.10022354694485842,0.1
345,1.8e-08,6.999999999999999e-08,0.003,4,0.003228024016166564,-1.2187077228213112e-08,0.10022354694485842,0.1
346,1.8e-08,7.25e-08,0.003,4,0.003462714537750103,-6.442388967681423e-09,0.10022354694485842,0.1
347,1.8e-08,7.5e-08,0.003,4,0.0037056398144769236,-4.520885662526262e-09,0.10022354694485842,0.1
348,1.8e-08,7.75e-08,0.003,4,0.003956799846347028,-3.5601343048729945e-09,0.10022354694485842,0.1
349,1.8e-08,8e-08,0.003,4,0.004216194633360411,-2.9844270322593913e-09,0.10022354694485842,0.1
350,1.8e-08,8.25e-08,0.003,4,0.004483824175517078,-2.6014143300154336e-09,0.10022354694485842,0.1
351,1.8e-08,8.500000000000001e-08,0.003,4,0.004759688472817027,-2.3285530470568024e-09,0.10022354694485842,0.1
352,1.8e-08,8.75e-08,0.003,4,0.005043787525260256,-2.1245376694638314e-09,0.10022354694485842,0.1
353,1.8e-08,9e-08,0.003,4,0.00533612133284677,-1.966408294151454e-09,0.10022354694485842,0.1
354,1.8e-08,9.25e-08,0.003,4,0.0056366898955765654,-1.8403841502805175e-09,0.10022354694485842,0.1
355,1.8e-08,9.499999999999999e-08,0.003,4,0.005945493213449641,-1.7376938253783483e-09,0.10022354694485842,0.1
356,1.8e-08,9.749999999999999e-08,0.003,4,0.006262531286466001,-1.652489163081111e-09,0.10022354694485842,0.1
357,1.8e-08,1e-07,0.003,4,0.0065878041146256415,-1.5807214630485123e-09,0.10022354694485842,0.1
358,1.8999999999999998e-08,5e-08,0.003,4,0.001738448308026211,1.1863152900027384e-09,0.10022354694485842,0.1
359,1.8999999999999998e-08,5.25e-08,0.003,4,0.0019166392595988983,1.5230378036326702e-09,0.10022354694485842,0.1
360,1.8999999999999998e-08,5.4999999999999996e-08,0.003,4,0.002103522452711715,2.0199988941961022e-09,0.10022354694485842,0.1
361,1.8999999999999998e-08,5.75e-08,0.003,4,0.0022990978873646643,2.823862134828422e-09,0.10022354694485842,0.1
362,1.8999999999999998e-08,6e-08,0.003,4,0.002503365563557744,4.339411547325376e-09,0.10022354694485842,0.1
363,1.8999999999999998e-08,6.25e-08,0.003,4,0.002716325481290955,8.24337159872571e-09,0.10022354694485842,0.1
364,1.8999999999999998e-08,6.5e-08,0.003,4,0.002937977640564297,4.0779659894240084e-08,0.10022354694485842,0.1
365,1.8999999999999998e-08,6.75e-08,0.003,4,0.0031683220413777705,-1.6204354132263097e-08,0.10022354694485842,0.1
366,1.8999999999999998e-08,6.999999999999999e-08,0.003,4,0.0034073586837313737,-7.200858401526817e-09,0.10022354694485842,0.1
367,1.8999999999999998e-08,7.25e-08,0.003,4,0.003655087567625109,-4.803323371449498e-09,0.10022354694485842,0.1
368,1.8999999999999998e-08,7.5e-08,0.003,4,0.003911508693058975,-3.6942550999303805e-09,0.10022354694485842,0.1
369,1.8999999999999998e-08,7.75e-08,0.003,4,0.004176622060032972,-3.055846872541324e-09,0.10022354694485842,0.1
370,1.8999999999999998e-08,8e-08,0.003,4,0.0044504276685471,-2.64149058933093e-09,0.10022354694485842,0.1
371,1.8999999999999998e-08,8.25e-08,0.003,4,0.0047329255186013604,-2.351219471466346e-09,0.10022354694485842,0.1
372,1.8999999999999998e-08,8.500000000000001e-08,0.003,4,0.005024115610195752,-2.1368188533404975e-09,0.10022354694485842,0.1
373,1.8999999999999998e-08,8.75e-08,0.003,4,0.005323997943330271,-1.972175395394906e-09,0.10022354694485842,0.1
374,1.8999999999999998e-08,9e-08,0.003,4,0.005632572518004924,-1.8419161050662771e-09,0.10022354694485842,0.1
375,1.8999999999999998e-08,9.25e-08,0.003,4,0.0059498393342197085,-1.7364019814365468e-09,0.10022354694485842,0.1
376,1.8999999999999998e-08,9.499999999999999e-08,0.003,4,0.006275798391974621,-1.6492831227317546e-09,0.10022354694485842,0.1
377,1.8999999999999998e-08,9.749999999999999e-08,0.003,4,0.006610449691269667,-1.5762064603531125e-09,0.10022354694485842,0.1
378,1.8999999999999998e-08,1e-07,0.003,4,0.006953793232104844,-1.514088343482343e-09,0.10022354694485842,0.1
379,2e-08,5e-08,0.003,4,0.0018299455873960115,1.3464043751845787e-09,0.10022354694485842,0.1
380,2e-08,5.25e-08,0.003,4,0.0020175150101041034,1.7678045488535207e-09,0.10022354694485842,0.1
381,2e-08,5.4999999999999996e-08,0.003,4,0.0022142341607491738,2.425905053370102e-09,0.10022354694485842,0.1
382,2e-08,5.75e-08,0.003,4,0.0024201030393312256,3.592745227684969e-09,0.10022354694485842,0.1
383,2e-08,6e-08,0.003,4,0.0026351216458502568,6.217216126638252e-09,0.10022354694485842,0.1
384,2e-08,6.25e-08,0.003,4,0.002859289980306268,1.7493494597112715e-08,0.10022354694485842,0.1
385,2e-08,6.5e-08,0.003,4,0.00309260804269926,-2.8748790117618847e-08,0.10022354694485842,0.1
386,2e-08,6.75e-08,0.003,4,0.003335075833029232,-8.568523734471477e-09,0.10022354694485842,0.1
387,2e-08,6.999999999999999e-08,0.003,4,0.0035866933512961824,-5.262916476951722e-09,0.10022354694485842,0.1
388,2e-08,7.25e-08,0.003,4,0.0038474605975001145,-3.908391522181486e-09,0.10022354694485842,0.1
389,2e-08,7.5e-08,0.003,4,0.004117377571641026,-3.172226153193558e-09,0.10022354694485842,0.1
390,2e-08,7.75e-08,0.003,4,0.004396444273718918,-2.710324930240887e-09,0.10022354694485842,0.1
391,2e-08,8e-08,0.003,4,0.00468466070373379,-2.393917021223763e-09,0.10022354694485842,0.1
392,2e-08,8.25e-08,0.003,4,0.0049820268616856435,-2.163913644849302e-09,0.10022354694485842,0.1
393,2e-08,8.500000000000001e-08,0.003,4,0.005288542747574475,-1.9893920897875625e-09,0.10022354694485842,0.1
394,2e-08,8.75e-08,0.003,4,0.005604208361400286,-1.8526012016867972e-09,0.10022354694485842,0.1
395,2e-08,9e-08,0.003,4,0.005929023703163078,-1.742624024097248e-09,0.10022354694485842,0.1
396,2e-08,9.25e-08,0.003,4,0.0062629887728628516,-1.6523781759637236e-09,0.10022354694485842,0.1
397,2e-08,9.499999999999999e-08,0.003,4,0.006606103570499603,-1.5770685788200892e-09,0.10022354694485842,0.1
398,2e-08,9.749999999999999e-08,0.003,4,0.0069583680960733345,-1.5133334030158826e-09,0.10022354694485842,0.1
399,2e-08,1e-07,0.003,4,0.007319782349584046,-1.4587460689872257e-09,0.10022354694485842,0.1
